       0.6      2.21       3.1   -617.750291   -1621903.39
       0.8      2.21       3.1   -617.750174   -1621903.08
       1.0      2.21       3.1    -617.74969   -1621901.81
       1.2      2.21       3.1   -617.748826   -1621899.54
       1.4      2.21       3.1   -617.747721   -1621896.64
 -3.33e-07      2.41       3.1   -617.750943    -1621905.1
       0.2      2.41       3.1   -617.750777   -1621904.66
       0.4      2.41       3.1   -617.750592   -1621904.18
       0.6      2.41       3.1   -617.750435   -1621903.77
       0.8      2.41       3.1   -617.750142    -1621903.0
       1.0      2.41       3.1   -617.749588   -1621901.54
       1.2      2.41       3.1   -617.748771    -1621899.4
       1.4      2.41       3.1   -617.747799   -1621896.85
 -3.33e-07      2.61       3.1   -617.750777   -1621904.66
       0.2      2.61       3.1   -617.750645   -1621904.32
       0.4      2.61       3.1   -617.750368   -1621903.59
       0.6      2.61       3.1   -617.750025   -1621902.69
       0.8      2.61       3.1   -617.749591   -1621901.55
       1.0      2.61       3.1   -617.749022   -1621900.06
       1.2      2.61       3.1   -617.748333   -1621898.25
       1.4      2.61       3.1   -617.747589   -1621896.29
 -3.33e-07      2.81       3.1   -617.750133   -1621902.97
       0.2      2.81       3.1   -617.750024   -1621902.69
       0.4      2.81       3.1   -617.749717   -1621901.88
       0.6      2.81       3.1   -617.749279   -1621900.73
       0.8      2.81       3.1   -617.748788   -1621899.44
       1.0      2.81       3.1   -617.748276    -1621898.1
       1.2      2.81       3.1   -617.747764   -1621896.75
       1.4      2.81       3.1   -617.747254   -1621895.42
 -3.33e-07      3.01       3.1   -617.749156   -1621900.41
       0.2      3.01       3.1   -617.749072   -1621900.19
       0.4      3.01       3.1   -617.748811    -1621899.5
       0.6      3.01       3.1   -617.748417   -1621898.47
       0.8      3.01       3.1   -617.747971    -1621897.3
       1.0      3.01       3.1   -617.747574   -1621896.25
       1.2      3.01       3.1   -617.747215   -1621895.31
       1.4      3.01       3.1    -617.74686   -1621894.38
 -3.33e-07      3.21       3.1   -617.747971    -1621897.3
       0.2      3.21       3.1   -617.747904   -1621897.12
       0.4      3.21       3.1   -617.747715   -1621896.63
       0.6      3.21       3.1   -617.747442   -1621895.91
       0.8      3.21       3.1    -617.74716   -1621895.17
       1.0      3.21       3.1   -617.746923   -1621894.55
       1.2      3.21       3.1    -617.74672   -1621894.01
       1.4      3.21       3.1   -617.746428   -1621893.25
 -3.33e-07      3.41       3.1   -617.746732   -1621894.05
       0.2      3.41       3.1   -617.746715    -1621894.0
       0.4      3.41       3.1    -617.74664    -1621893.8
       0.6      3.41       3.1   -617.746527   -1621893.51
       0.8      3.41       3.1   -617.746403   -1621893.18
       1.0      3.41       3.1   -617.746275   -1621892.85
       1.2      3.41       3.1   -617.746164   -1621892.55
       1.4      3.41       3.1   -617.746038   -1621892.22
 -3.33e-07      3.61       3.1   -617.745641   -1621891.18
       0.2      3.61       3.1   -617.745604   -1621891.08
       0.4      3.61       3.1   -617.745533    -1621890.9
       0.6      3.61       3.1   -617.745605   -1621891.09
       0.8      3.61       3.1   -617.745711   -1621891.36
       1.0      3.61       3.1   -617.745755   -1621891.48
       1.2      3.61       3.1   -617.745724    -1621891.4
       1.4      3.61       3.1   -617.745636   -1621891.17
 -3.33e-07      1.21       3.2   -617.735199   -1621863.77
       0.2      1.21       3.2   -617.745601   -1621891.08
       0.4      1.21       3.2   -617.746105    -1621892.4
       0.6      1.21       3.2    -617.74677   -1621894.14
       0.8      1.21       3.2   -617.747437   -1621895.89
       1.0      1.21       3.2   -617.747956   -1621897.26
       1.2      1.21       3.2   -617.748253   -1621898.04
       1.4      1.21       3.2   -617.748303   -1621898.17
 -3.33e-07      1.41       3.2    -617.73575   -1621865.21
